address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
1177 Queen St APT 3202,HONOLULU,HI,96814,1499000,1527,3,2,745,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1177-Queen-St-APT-3202-Honolulu-HI-96814/82458845_zpid/
1288 Ala Moana Blvd APT 9C,HONOLULU,HI,96814,1890000,1555,2,2,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1288-Ala-Moana-Blvd-APT-9C-Honolulu-HI-96814/82496443_zpid/
88 Piikoi St APT 1205,HONOLULU,HI,96814,925000,1020,2,2,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/88-Piikoi-St-APT-1205-Honolulu-HI-96814/82449932_zpid/
1108 Auahi St APT 2901,Honolulu,HI,96814,3350000,1939,3,3,104,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1108-Auahi-St-APT-2901-Honolulu-HI-96814/2089775587_zpid/
1288 Ala Moana Blvd APT 11F,HONOLULU,HI,96814,2190000,1532,2,2,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1288-Ala-Moana-Blvd-APT-11F-Honolulu-HI-96814/82499055_zpid/
1125 Young St APT 705,HONOLULU,HI,96814,310000,559,1,1,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1125-Young-St-APT-705-Honolulu-HI-96814/82441558_zpid/
1108 Auahi St APT 901,Honolulu,HI,96814,2398000,1833,3,3,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1108-Auahi-St-APT-901-Honolulu-HI-96814/2089881436_zpid/
1288 Ala Moana Blvd APT 28G,HONOLULU,HI,96814,2699000,1620,2,2,9,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1288-Ala-Moana-Blvd-APT-28G-Honolulu-HI-96814/82505022_zpid/
1108 Auahi St # 14-G,HONOLULU,HI,96814,1075000,914,1,1,74,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1108-Auahi-St-14-G-Honolulu-HI-96814/123872678_zpid/
1288 Kapiolani Boulevard Pa # 5012,Honolulu,HI,96814,48000,NA,0,NA,25,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1288-Kapiolani-Boulevard-Pa-5012-Honolulu-HI-96814/2088581557_zpid/
780 Amana St APT 102,HONOLULU,HI,96814,450000,828,2,2,17,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/780-Amana-St-APT-102-Honolulu-HI-96814/82493571_zpid/
1288 Ala Moana Blvd APT 39K,HONOLULU,HI,96814,6580000,2574,3,4,258,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1288-Ala-Moana-Blvd-APT-39K-Honolulu-HI-96814/82437381_zpid/
1450 Young St APT 2402,HONOLULU,HI,96814,600000,805,2,2,67,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1450-Young-St-APT-2402-Honolulu-HI-96814/82495129_zpid/
920 Kaheka St APT 23,HONOLULU,HI,96814,319000,594,2,1,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/920-Kaheka-St-APT-23-Honolulu-HI-96814/82455397_zpid/
419A Atkinson Dr APT 1108,Honolulu,HI,96814,495000,1050,2,1,98,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/419A-Atkinson-Dr-APT-1108-Honolulu-HI-96814/2089681076_zpid/
1040 Kinau St APT 1002,HONOLULU,HI,96814,329000,467,1,1,58,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1040-Kinau-St-APT-1002-Honolulu-HI-96814/82496318_zpid/
1555 Kapiolani Blvd APT 2210,HONOLULU,HI,96814,995000,704,1,1,6,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1555-Kapiolani-Blvd-APT-2210-Honolulu-HI-96814/121872749_zpid/
1288 Kapiolani Blvd # I-3104,HONOLULU,HI,96814,900000,1157,2,2,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1288-Kapiolani-Blvd-I-3104-Honolulu-HI-96814/82432098_zpid/
1118 Ala Moana Blvd APT 3001,HONOLULU,HI,96814,6480000,2974,3,3.5,107,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1118-Ala-Moana-Blvd-APT-3001-Honolulu-HI-96814/123872886_zpid/
1560 Kanunu St APT 1218,HONOLULU,HI,96814,480000,738,2,2,153,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1560-Kanunu-St-APT-1218-Honolulu-HI-96814/82485412_zpid/
1221 Victoria St APT 3203,HONOLULU,HI,96814,299000,1075,1,1,376,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1221-Victoria-St-APT-3203-Honolulu-HI-96814/82496402_zpid/
1108 Auahi St APT 1202,Honolulu,HI,96814,2150000,1691,2,2,70,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1108-Auahi-St-APT-1202-Honolulu-HI-96814/2089236159_zpid/
1296 Kapiolani Blvd APT 3202,Honolulu,HI,96814,755000,966,2,2,13,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1296-Kapiolani-Blvd-APT-3202-Honolulu-HI-96814/2088419065_zpid/
1388 Ala Moana Blvd APT 2601,HONOLULU,HI,96814,6240000,2464,2,3,142,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1388-Ala-Moana-Blvd-APT-2601-Honolulu-HI-96814/125722021_zpid/
1388 Ala Moana Blvd APT 5300,HONOLULU,HI,96814,5200000,1764,2,2,113,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1388-Ala-Moana-Blvd-APT-5300-Honolulu-HI-96814/125722978_zpid/
1177 Queen St APT 1607,HONOLULU,HI,96814,980000,1151,2,2,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1177-Queen-St-APT-1607-Honolulu-HI-96814/82449062_zpid/
1009 Kapiolani Blvd APT 1209,HONOLULU,HI,96814,775000,988,2,2,111,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1009-Kapiolani-Blvd-APT-1209-Honolulu-HI-96814/88816796_zpid/
920 Kaheka St APT 9,HONOLULU,HI,96814,250000,358,0,1,5,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/920-Kaheka-St-APT-9-Honolulu-HI-96814/82479272_zpid/
419A Atkinson Dr APT 303,Honolulu,HI,96814,355000,792,2,1,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/419A-Atkinson-Dr-APT-303-Honolulu-HI-96814/2090246571_zpid/
750 Kaheka St APT 807,HONOLULU,HI,96814,528000,1109,2,2,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/750-Kaheka-St-APT-807-Honolulu-HI-96814/82423391_zpid/
1288 Ala Moana Blvd APT 24G,HONOLULU,HI,96814,2250000,1650,2,2,16,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1288-Ala-Moana-Blvd-APT-24G-Honolulu-HI-96814/82439772_zpid/
1848 Kahakai Dr APT 1604,HONOLULU,HI,96814,499000,648,1,1,51,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1848-Kahakai-Dr-APT-1604-Honolulu-HI-96814/82464506_zpid/
1288 Ala Moana Blvd APT 12C,HONOLULU,HI,96814,2095000,1524,2,2,12,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1288-Ala-Moana-Blvd-APT-12C-Honolulu-HI-96814/82492098_zpid/
1350 Ala Moana Blvd APT 2411,HONOLULU,HI,96814,695000,968,2,2,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1350-Ala-Moana-Blvd-APT-2411-Honolulu-HI-96814/82437318_zpid/
780 Amana St APT 1707,HONOLULU,HI,96814,489000,778,2,2,30,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/780-Amana-St-APT-1707-Honolulu-HI-96814/82509626_zpid/
1001 Queen St # 3412,Honolulu,HI,96814,1598000,938,2,2,96,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1001-Queen-St-3412-Honolulu-HI-96814/145638941_zpid/
1118 Ala Moana Blvd # VILLA-10,Honolulu,HI,96814,5480000,4780,4,5,155,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1118-Ala-Moana-Blvd-VILLA-10-Honolulu-HI-96814/2090691025_zpid/
1288 Kapiolani Blvd APT 3301,Honolulu,HI,96814,645000,701,1,1,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1288-Kapiolani-Blvd-APT-3301-Honolulu-HI-96814/2088787494_zpid/
1296 Kapiolani Blvd APT 3607,Honolulu,HI,96814,935000,1157,2,2,33,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1296-Kapiolani-Blvd-APT-3607-Honolulu-HI-96814/2088699827_zpid/
1555 Kapiolani Blvd APT 2101,HONOLULU,HI,96814,3480000,2651,3,3,12,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1555-Kapiolani-Blvd-APT-2101-Honolulu-HI-96814/121874465_zpid/
1009 Kapiolani Blvd APT 4403,HONOLULU,HI,96814,950000,1130,2,2,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1009-Kapiolani-Blvd-APT-4403-Honolulu-HI-96814/88822439_zpid/
1118 Ala Moana Blvd APT 502,Honolulu,HI,96814,2495000,2069,2,3,527,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1118-Ala-Moana-Blvd-APT-502-Honolulu-HI-96814/2095082957_zpid/
1134 Kinau St APT 907,HONOLULU,HI,96814,220000,585,2,1,188,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1134-Kinau-St-APT-907-Honolulu-HI-96814/82462795_zpid/
1128 Elm St,HONOLULU,HI,96814,1650000,2754,9,7,92,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1128-Elm-St-Honolulu-HI-96814/82391119_zpid/
1296 Kapiolani Blvd APT 2502,Honolulu,HI,96814,745000,966,2,2,52,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1296-Kapiolani-Blvd-APT-2502-Honolulu-HI-96814/2088960918_zpid/
1296 Kapiolani Blvd APT 4703,Honolulu,HI,96814,2550000,2349,3,3,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1296-Kapiolani-Blvd-APT-4703-Honolulu-HI-96814/2090859935_zpid/
410 Atkinson Dr # 2503,HONOLULU,HI,96814,259000,345,0,1,26,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/410-Atkinson-Dr-2503-Honolulu-HI-96814/82433207_zpid/
1388 Ala Moana Blvd # 1506,Honolulu,HI,96814,2790000,1696,2,2,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1388-Ala-Moana-Blvd-1506-Honolulu-HI-96814/125722823_zpid/
1655 Makaloa St APT 2010,HONOLULU,HI,96814,329000,484,1,1,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1655-Makaloa-St-APT-2010-Honolulu-HI-96814/82483157_zpid/
1330 Ala Moana Blvd APT 3408,HONOLULU,HI,96814,1400000,1535,2,2,61,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1330-Ala-Moana-Blvd-APT-3408-Honolulu-HI-96814/82511702_zpid/
419A Atkinson Dr APT 1407,Honolulu,HI,96814,415000,792,1,1,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/419A-Atkinson-Dr-APT-1407-Honolulu-HI-96814/2089108532_zpid/
419 Atkinson Dr APT 1803,HONOLULU,HI,96814,399000,829,1,1,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/419-Atkinson-Dr-APT-1803-Honolulu-HI-96814/82480588_zpid/
1330 Ala Moana Blvd APT 2707,HONOLULU,HI,96814,799000,940,1,1,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1330-Ala-Moana-Blvd-APT-2707-Honolulu-HI-96814/82484758_zpid/
1288 Ala Moana Blvd APT 10C,HONOLULU,HI,96814,1988000,1555,2,2,723,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1288-Ala-Moana-Blvd-APT-10C-Honolulu-HI-96814/82503289_zpid/
1118 Ala Moana Blvd APT 1903,HONOLULU,HI,96814,1900000,1208,1,2,24,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1118-Ala-Moana-Blvd-APT-1903-Honolulu-HI-96814/123871353_zpid/
1118 Ala Moana Blvd APT 2201,HONOLULU,HI,96814,5699000,2713,3,3.5,139,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1118-Ala-Moana-Blvd-APT-2201-Honolulu-HI-96814/123873530_zpid/
1388 Ala Moana Blvd APT 5603,HONOLULU,HI,96814,3200000,1765,2,2,144,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1388-Ala-Moana-Blvd-APT-5603-Honolulu-HI-96814/125720843_zpid/
1108 Auahi St APT 2903,Honolulu,HI,96814,1875000,1444,2,2,56,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1108-Auahi-St-APT-2903-Honolulu-HI-96814/2089023886_zpid/
1177 Queen St APT 3508,HONOLULU,HI,96814,1490000,1461,2,2,233,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1177-Queen-St-APT-3508-Honolulu-HI-96814/82432208_zpid/
1296 Kapiolani Blvd # II-1202,HONOLULU,HI,96814,748000,966,2,2,48,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1296-Kapiolani-Blvd-II-1202-Honolulu-HI-96814/82496392_zpid/
1288 Ala Moana Blvd APT 38L,HONOLULU,HI,96814,5350000,2278,3,3,328,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1288-Ala-Moana-Blvd-APT-38L-Honolulu-HI-96814/82491147_zpid/
1288 Kapiolani Blvd # I-4209,HONOLULU,HI,96814,758000,966,2,2,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1288-Kapiolani-Blvd-I-4209-Honolulu-HI-96814/82500471_zpid/
1118 Ala Moana Blvd APT 3001,Honolulu,HI,96814,6480000,2974,3,4,347,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1118-Ala-Moana-Blvd-APT-3001-Honolulu-HI-96814/2092942607_zpid/
88 Piikoi St APT 3903,HONOLULU,HI,96814,1280000,1280,2,2,68,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/88-Piikoi-St-APT-3903-Honolulu-HI-96814/82424661_zpid/
1341 Kapiolani Blvd APT 25C,HONOLULU,HI,96814,1070000,1275,2,2,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1341-Kapiolani-Blvd-APT-25C-Honolulu-HI-96814/82502985_zpid/
1848 Kahakai Dr APT 1003,HONOLULU,HI,96814,485000,653,1,1,68,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1848-Kahakai-Dr-APT-1003-Honolulu-HI-96814/82491517_zpid/
1108 Auahi St APT 3405,Honolulu,HI,96814,1200000,753,1,2,96,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1108-Auahi-St-APT-3405-Honolulu-HI-96814/2089647963_zpid/
1009 Kapiolani Blvd APT 3804,HONOLULU,HI,96814,645000,663,1,1,41,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1009-Kapiolani-Blvd-APT-3804-Honolulu-HI-96814/88817028_zpid/
1350 Ala Moana Blvd APT 1904,HONOLULU,HI,96814,1050000,1197,2,2,90,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1350-Ala-Moana-Blvd-APT-1904-Honolulu-HI-96814/82487236_zpid/
1118 Ala Moana Blvd APT 1300,Honolulu,HI,96814,6500000,2864,3,3.5,370,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1118-Ala-Moana-Blvd-APT-1300-Honolulu-HI-96814/2093212115_zpid/
1330 Ala Moana Blvd APT 3701,HONOLULU,HI,96814,1995000,2177,2,2,35,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1330-Ala-Moana-Blvd-APT-3701-Honolulu-HI-96814/82451391_zpid/
1330 Ala Moana Blvd APT 3306,HONOLULU,HI,96814,1475000,1312,2,2,54,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1330-Ala-Moana-Blvd-APT-3306-Honolulu-HI-96814/82432488_zpid/
1288 Kapiolani Blvd # I-1505,HONOLULU,HI,96814,859000,1149,2,2,9,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1288-Kapiolani-Blvd-I-1505-Honolulu-HI-96814/82475171_zpid/
1108 Auahi St # 34-B,HONOLULU,HI,96814,3700000,1883,3,3,472,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1108-Auahi-St-34-B-Honolulu-HI-96814/123873285_zpid/
1880 Kahakai Dr # 107,Honolulu,HI,96814,295000,404,1,1,16,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1880-Kahakai-Dr-107-Honolulu-HI-96814/119096114_zpid/
1388 Ala Moana Blvd APT 2702,HONOLULU,HI,96814,3955000,1912,2,2,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1388-Ala-Moana-Blvd-APT-2702-Honolulu-HI-96814/125722065_zpid/
1450 Young St APT 1906,HONOLULU,HI,96814,459000,600,1,1,39,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1450-Young-St-APT-1906-Honolulu-HI-96814/82439739_zpid/
930 Kaheka St APT 1503,HONOLULU,HI,96814,455000,605,1,1,67,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/930-Kaheka-St-APT-1503-Honolulu-HI-96814/82448798_zpid/
1108 Auahi St # 315,HONOLULU,HI,96814,1730000,1725,2,3,95,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1108-Auahi-St-315-Honolulu-HI-96814/123873212_zpid/
1296 Kapiolani Blvd APT 4305,Honolulu,HI,96814,998000,1149,2,2,20,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1296-Kapiolani-Blvd-APT-4305-Honolulu-HI-96814/2089381948_zpid/
1296 Kapiolani Blvd APT 1906,Honolulu,HI,96814,849000,1149,2,2,118,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1296-Kapiolani-Blvd-APT-1906-Honolulu-HI-96814/2090042383_zpid/
1341 Kapiolani Blvd APT 18D,HONOLULU,HI,96814,890000,1185,2,2,41,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1341-Kapiolani-Blvd-APT-18D-Honolulu-HI-96814/82475916_zpid/
1118 Ala Moana Blvd # 2502,Honolulu,HI,96814,3998000,1929,2,3,184,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1118-Ala-Moana-Blvd-2502-Honolulu-HI-96814/2096243961_zpid/
1388 Ala Moana Blvd # 1706,Honolulu,HI,96814,3185000,1704,2,2,161,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1388-Ala-Moana-Blvd-1706-Honolulu-HI-96814/125722579_zpid/
1108 Auahi St # 1102,Honolulu,HI,96814,2129000,1704,2,2,384,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1108-Auahi-St-1102-Honolulu-HI-96814/2093381249_zpid/
1118 Ala Moana Blvd APT 2103,HONOLULU,HI,96814,2088000,1208,1,2,71,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1118-Ala-Moana-Blvd-APT-2103-Honolulu-HI-96814/123871435_zpid/
1555 Kapiolani Blvd APT 1400,HONOLULU,HI,96814,2735000,1800,3,3,229,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1555-Kapiolani-Blvd-APT-1400-Honolulu-HI-96814/121872667_zpid/
1650 Kanunu St APT 418,HONOLULU,HI,96814,224900,362,0,1,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1650-Kanunu-St-APT-418-Honolulu-HI-96814/82495482_zpid/
1555 Kapiolani Blvd APT 2003,HONOLULU,HI,96814,3200000,1882,3,3,165,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1555-Kapiolani-Blvd-APT-2003-Honolulu-HI-96814/121875300_zpid/
1001 Queen St # 3203,Honolulu,HI,96814,1111000,736,1,1,72,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1001-Queen-St-3203-Honolulu-HI-96814/145638255_zpid/
88 Piikoi St APT 1803,HONOLULU,HI,96814,1250000,1365,2,2,139,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/88-Piikoi-St-APT-1803-Honolulu-HI-96814/82443998_zpid/
1388 Ala Moana Blvd APT 7602,HONOLULU,HI,96814,3850000,1722,2,2,125,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1388-Ala-Moana-Blvd-APT-7602-Honolulu-HI-96814/125721493_zpid/
1288 Ala Moana Blvd APT 32D,HONOLULU,HI,96814,4580000,2019,2,2,24,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1288-Ala-Moana-Blvd-APT-32D-Honolulu-HI-96814/82501398_zpid/
1108 Auahi St # 305,HONOLULU,HI,96814,1858000,1793,2,3,419,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1108-Auahi-St-305-Honolulu-HI-96814/123871810_zpid/
1330 Ala Moana Blvd APT 801,HONOLULU,HI,96814,998000,1535,2,2,10,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1330-Ala-Moana-Blvd-APT-801-Honolulu-HI-96814/82505943_zpid/
1177 Queen St PH 1,Honolulu,HI,96814,1890000,1958,2,2,472,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1177-Queen-St-PH-1-Honolulu-HI-96814/2094461578_zpid/
1296 Kapiolani Blvd APT 1705,Honolulu,HI,96814,859999,1149,2,2,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1296-Kapiolani-Blvd-APT-1705-Honolulu-HI-96814/2090650438_zpid/
1655 Makaloa St APT 2203,HONOLULU,HI,96814,339900,555,1,1,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1655-Makaloa-St-APT-2203-Honolulu-HI-96814/82491763_zpid/
88 Piikoi St APT 3001,HONOLULU,HI,96814,798000,842,1,1,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/88-Piikoi-St-APT-3001-Honolulu-HI-96814/82460379_zpid/
1118 Ala Moana Blvd APT 3203,HONOLULU,HI,96814,4150000,2085,2,3,152,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1118-Ala-Moana-Blvd-APT-3203-Honolulu-HI-96814/123871977_zpid/
1009 Kapiolani Blvd APT 4503,HONOLULU,HI,96814,948000,1124,2,2,54,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1009-Kapiolani-Blvd-APT-4503-Honolulu-HI-96814/88817690_zpid/
1288 Ala Moana Blvd APT 16F,HONOLULU,HI,96814,2100000,1559,2,2,298,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1288-Ala-Moana-Blvd-APT-16F-Honolulu-HI-96814/82437715_zpid/
88 Piikoi St APT 4001,HONOLULU,HI,96814,900000,842,1,1,176,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/88-Piikoi-St-APT-4001-Honolulu-HI-96814/82487144_zpid/
1296 Kapiolani Blvd # S406,HONOLULU,HI,96814,48000,222,0,NA,108,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1296-Kapiolani-Blvd-S406-Honolulu-HI-96814/82453726_zpid/
1341 Kapiolani Blvd APT 19A,HONOLULU,HI,96814,998000,1384,2,2,333,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1341-Kapiolani-Blvd-APT-19A-Honolulu-HI-96814/82480592_zpid/
1288 Kapiolani Blvd # I-3905,HONOLULU,HI,96814,968000,1149,2,2,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1288-Kapiolani-Blvd-I-3905-Honolulu-HI-96814/82472690_zpid/
410 Atkinson Dr # 1804,HONOLULU,HI,96814,229000,297,0,1,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/410-Atkinson-Dr-1804-Honolulu-HI-96814/82491825_zpid/
1296 Kapiolani Blvd APT 2704,Honolulu,HI,96814,918000,1157,2,2,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1296-Kapiolani-Blvd-APT-2704-Honolulu-HI-96814/2089738404_zpid/
419A Atkinson Dr APT 1602,Honolulu,HI,96814,350000,792,1,1,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/419A-Atkinson-Dr-APT-1602-Honolulu-HI-96814/2090324001_zpid/
1330 Ala Moana Blvd APT 908,HONOLULU,HI,96814,1125000,1535,2,2,81,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1330-Ala-Moana-Blvd-APT-908-Honolulu-HI-96814/82446416_zpid/
988 Halekauwila St # 3708,Honolulu,HI,96814,895781,978,3,2,291,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/988-Halekauwila-St-3708-Honolulu-HI-96814/2092287571_zpid/
1009 Kapiolani Blvd APT 2210,HONOLULU,HI,96814,918000,1056,2,2,56,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1009-Kapiolani-Blvd-APT-2210-Honolulu-HI-96814/88822185_zpid/
